G;01;19;1.78;1.07;0.85;2.05;0.95;1.07;1.18;1.12;1.03;0.9;0.82;1.08;1.45;0.77;0.82;0.85;1.03;1.03
M;01;25;2.15;1.67;1.17;1.33;1.73;1.35;1.03;0.5;0.92;1.25;1.37;1.8;1.25;1.08;1.33;1.62;0.75;1.3;1.03;1.1;1.17;2.5;1.62;2.58
H;01;21;1.45;2.08;2.35;2.08;1.85;1.58;0.57;0.53;0.93;1.22;0.73;1.22;0.83;1.28;1.23;0.85;1.63;1.6;1.1;2.78
T;01;23;3.33;3.17;2.83;2.0;2.0;1.17;1.67;1.67;1.33;0.83;3.0;1.83;1.5;2.0;4.5;2.0;3.17;2.0;2.5;2.17;3.5;3.17
C;01;20;1.35;1.82;1.15;2.07;1.55;0.95;1.1;1.08;1.1;1.02;1.63;1.72;1.67;1.42;1.2;2.47;3.53;3.63;3.5
Y;01;24;3.1;1.95;2.52;1.82;2.5;1.67;1.45;1.57;1.4;1.43;1.7;2.2;1.67;1.35;1.07;1.32;1.35;0.67;0.98;1.75;2.05;2.37;2.12
Z;01;14;1.63;1.9;2.18;1.23;2.12;0.87;2.07;1.12;1.75;2.17;3.05;1.07;2.12
N;01;19;1.75;1.28;1.93;1.58;1.32;0.98;1.85;1.43;1.68;1.75;1.8;1.28;1.97;1.9;1.43;1.75;2.05;1.65
F;01;16;3.1;1.95;2.52;1.82;2.5;1.83;1.45;1.33;2.37;2.5;1.5;1.32;2.33;2.0;1.65
E;01;38;1.93;2.33;1.67;1.35;1.4;1.33;1.02;1.63;1.05;1.38;1.68;1.35;0.85;1.68;1.83;1.22;2.0;1.25;1.45;1.72;1.0;1.42;1.83;1.88;2.0;0.72;1.0;1.33;1.55;1.43;1.25;1.72;2.3;2.17;1.32;2.0;1.92
S;01;21;0.95;2.15;1.92;1.7;1.02;1.08;1.17;1.13;0.88;1.12;1.33;1.5;1.67;1.17;1.37;2.53;2.83;2.83;2.12;4.15
I;01;27;1.75;1.27;2.28;0.85;1.13;1.38;1.27;1.23;2.12;1.4;1.0;1.75;1.65;1.12;2.33;1.67;1.5;2.0;1.5;1.83;1.5;2.0;1.33;1.67;1.17;1.33
A;01;20;1.88;1.25;1.6;2.03;1.13;1.83;1.65;1.95;1.47;1.27;1.03;1.07;1.12;1.08;0.83;1.07;1.13;1.07;1.13
Mb;03;05;2.23;1.031