A01,https://zh.wikipedia.org/wiki/%E8%A5%BF%E9%A6%AC%E8%BE%BC%E7%AB%99,西馬込駅
A02,https://zh.wikipedia.org/wiki/%E9%A6%AC%E8%BE%BC%E7%AB%99,馬込駅
A03,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%BB%B6%E7%AB%99,中延駅
A04,https://zh.wikipedia.org/wiki/%E6%88%B6%E8%B6%8A%E7%AB%99,戸越駅
A05,https://zh.wikipedia.org/wiki/%E4%BA%94%E5%8F%8D%E7%94%B0%E7%AB%99,五反田駅
A06,https://zh.wikipedia.org/wiki/%E9%AB%98%E8%BC%AA%E5%8F%B0%E7%AB%99,高輪台駅
A07,https://zh.wikipedia.org/wiki/%E6%B3%89%E5%B2%B3%E5%AF%BA%E7%AB%99,泉岳寺駅
A08,https://zh.wikipedia.org/wiki/%E4%B8%89%E7%94%B0%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),三田駅
A09,https://zh.wikipedia.org/wiki/%E5%A4%A7%E9%96%80%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),大門駅
A10,https://zh.wikipedia.org/wiki/%E6%96%B0%E6%A9%8B%E7%AB%99_(%E6%97%A5%E6%9C%AC),新橋駅
A11,https://zh.wikipedia.org/wiki/%E6%9D%B1%E9%8A%80%E5%BA%A7%E7%AB%99,東銀座駅
A12,https://zh.wikipedia.org/wiki/%E5%AF%B6%E7%94%BA%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),宝町駅
A13,https://zh.wikipedia.org/wiki/%E6%97%A5%E6%9C%AC%E6%A9%8B%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),日本橋駅
A14,https://zh.wikipedia.org/wiki/%E4%BA%BA%E5%BD%A2%E7%94%BA%E7%AB%99,人形町駅
A15,https://zh.wikipedia.org/wiki/%E6%9D%B1%E6%97%A5%E6%9C%AC%E6%A9%8B%E7%AB%99,東日本橋駅
A16,https://zh.wikipedia.org/wiki/%E6%B7%BA%E8%8D%89%E6%A9%8B%E7%AB%99,浅草橋駅
A17,https://zh.wikipedia.org/wiki/%E8%97%8F%E5%89%8D%E7%AB%99,蔵前駅
A18,https://zh.wikipedia.org/wiki/%E6%B7%BA%E8%8D%89%E7%AB%99,浅草駅
A19,https://zh.wikipedia.org/wiki/%E6%9C%AC%E6%89%80%E5%90%BE%E5%A6%BB%E6%A9%8B%E7%AB%99,本所吾妻橋駅
A20,https://zh.wikipedia.org/wiki/%E6%8A%BC%E4%B8%8A%E7%AB%99,押上駅
I01,https://zh.wikipedia.org/wiki/%E7%9B%AE%E9%BB%91%E7%AB%99,目黒駅
I02,https://zh.wikipedia.org/wiki/%E7%99%BD%E9%87%91%E5%8F%B0%E7%AB%99,白金台駅
I03,https://zh.wikipedia.org/wiki/%E7%99%BD%E9%87%91%E9%AB%98%E8%BC%AA%E7%AB%99,白金高輪駅
I04,https://zh.wikipedia.org/wiki/%E4%B8%89%E7%94%B0%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),三田駅
I05,https://zh.wikipedia.org/wiki/%E8%8A%9D%E5%85%AC%E5%9C%92%E7%AB%99,芝公園駅
I06,https://zh.wikipedia.org/wiki/%E5%BE%A1%E6%88%90%E9%96%80%E7%AB%99,御成門駅
I07,https://zh.wikipedia.org/wiki/%E5%85%A7%E5%B9%B8%E7%94%BA%E7%AB%99,内幸町駅
I08,https://zh.wikipedia.org/wiki/%E6%97%A5%E6%AF%94%E8%B0%B7%E7%AB%99,日比谷駅
I09,https://zh.wikipedia.org/wiki/%E5%A4%A7%E6%89%8B%E7%94%BA%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),大手町駅
I10,https://zh.wikipedia.org/wiki/%E7%A5%9E%E4%BF%9D%E7%94%BA%E7%AB%99,神保町駅
I11,https://zh.wikipedia.org/wiki/%E6%B0%B4%E9%81%93%E6%A9%8B%E7%AB%99,水道橋駅
I12,https://zh.wikipedia.org/wiki/%E6%98%A5%E6%97%A5%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),春日駅
I13,https://zh.wikipedia.org/wiki/%E7%99%BD%E5%B1%B1%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),白山駅
I14,https://zh.wikipedia.org/wiki/%E5%8D%83%E7%9F%B3%E7%AB%99,千石駅
I15,https://zh.wikipedia.org/wiki/%E5%B7%A2%E9%B4%A8%E7%AB%99,巣鴨駅
I16,https://zh.wikipedia.org/wiki/%E8%A5%BF%E5%B7%A2%E9%B4%A8%E7%AB%99,西巣鴨駅
I17,https://zh.wikipedia.org/wiki/%E6%96%B0%E6%9D%BF%E6%A9%8B%E7%AB%99,新板橋駅
I18,https://zh.wikipedia.org/wiki/%E6%9D%BF%E6%A9%8B%E5%8D%80%E5%BD%B9%E6%89%80%E5%89%8D%E7%AB%99,板橋区役所前駅
I19,https://zh.wikipedia.org/wiki/%E6%9D%BF%E6%A9%8B%E6%9C%AC%E7%94%BA%E7%AB%99,板橋本町駅
I20,https://zh.wikipedia.org/wiki/%E6%9C%AC%E8%93%AE%E6%B2%BC%E7%AB%99,本蓮沼駅
I21,https://zh.wikipedia.org/wiki/%E5%BF%97%E6%9D%91%E5%9D%82%E4%B8%8A%E7%AB%99,志村坂上駅
I22,https://zh.wikipedia.org/wiki/%E5%BF%97%E6%9D%91%E4%B8%89%E4%B8%81%E7%9B%AE%E7%AB%99,志村三丁目駅
I23,https://zh.wikipedia.org/wiki/%E8%93%AE%E6%A0%B9%E7%AB%99,蓮根駅
I24,https://zh.wikipedia.org/wiki/%E8%A5%BF%E5%8F%B0%E7%AB%99,西台駅
I25,https://zh.wikipedia.org/wiki/%E9%AB%98%E5%B3%B6%E5%B9%B3%E7%AB%99,高島平駅
I26,https://zh.wikipedia.org/wiki/%E6%96%B0%E9%AB%98%E5%B3%B6%E5%B9%B3%E7%AB%99,新高島平駅
I27,https://zh.wikipedia.org/wiki/%E8%A5%BF%E9%AB%98%E5%B3%B6%E5%B9%B3%E7%AB%99,西高島平駅
S01,https://zh.wikipedia.org/wiki/%E6%96%B0%E5%AE%BF%E7%AB%99,新宿駅
S02,https://zh.wikipedia.org/wiki/%E6%96%B0%E5%AE%BF%E4%B8%89%E4%B8%81%E7%9B%AE%E7%AB%99,新宿三丁目駅
S03,https://zh.wikipedia.org/wiki/%E6%9B%99%E6%A9%8B%E7%AB%99,曙橋駅
S04,https://zh.wikipedia.org/wiki/%E5%B8%82%E8%B0%B7%E7%AB%99,市ヶ谷駅
S05,https://zh.wikipedia.org/wiki/%E4%B9%9D%E6%AE%B5%E4%B8%8B%E7%AB%99,九段下駅
S06,https://zh.wikipedia.org/wiki/%E7%A5%9E%E4%BF%9D%E7%94%BA%E7%AB%99,神保町駅
S07,https://zh.wikipedia.org/wiki/%E5%B0%8F%E5%B7%9D%E7%94%BA%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),小川町駅
S08,https://zh.wikipedia.org/wiki/%E5%B2%A9%E6%9C%AC%E7%94%BA%E7%AB%99,岩本町駅
S09,https://zh.wikipedia.org/wiki/%E9%A6%AC%E5%96%B0%E6%A9%AB%E5%B1%B1%E7%AB%99,馬喰横山駅
S10,https://zh.wikipedia.org/wiki/%E6%BF%B1%E7%94%BA%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),浜町駅
S11,https://zh.wikipedia.org/wiki/%E6%A3%AE%E4%B8%8B%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),森下駅
S12,https://zh.wikipedia.org/wiki/%E8%8F%8A%E5%B7%9D%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),菊川駅
S13,https://zh.wikipedia.org/wiki/%E4%BD%8F%E5%90%89%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),住吉駅
S14,https://zh.wikipedia.org/wiki/%E8%A5%BF%E5%A4%A7%E5%B3%B6%E7%AB%99,西大島駅
S15,https://zh.wikipedia.org/wiki/%E5%A4%A7%E5%B3%B6%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),大島駅
S16,https://zh.wikipedia.org/wiki/%E6%9D%B1%E5%A4%A7%E5%B3%B6%E7%AB%99,東大島駅
S17,https://zh.wikipedia.org/wiki/%E8%88%B9%E5%A0%80%E7%AB%99,船堀駅
S18,https://zh.wikipedia.org/wiki/%E4%B8%80%E4%B9%8B%E6%B1%9F%E7%AB%99,一之江駅
S19,https://zh.wikipedia.org/wiki/%E7%91%9E%E6%B1%9F%E7%AB%99,瑞江駅
S20,https://zh.wikipedia.org/wiki/%E7%AF%A0%E5%B4%8E%E7%AB%99,篠崎駅
S21,https://zh.wikipedia.org/wiki/%E6%9C%AC%E5%85%AB%E5%B9%A1%E7%AB%99,本八幡駅
E01,https://zh.wikipedia.org/wiki/%E6%96%B0%E5%AE%BF%E8%A5%BF%E5%8F%A3%E7%AB%99,新宿西口駅
E02,https://zh.wikipedia.org/wiki/%E6%9D%B1%E6%96%B0%E5%AE%BF%E7%AB%99,東新宿駅
E03,https://zh.wikipedia.org/wiki/%E8%8B%A5%E6%9D%BE%E6%B2%B3%E7%94%B0%E7%AB%99,若松河田駅
E04,https://zh.wikipedia.org/wiki/%E7%89%9B%E8%BE%BC%E6%9F%B3%E7%94%BA%E7%AB%99,牛込柳町駅
E05,https://zh.wikipedia.org/wiki/%E7%89%9B%E8%BE%BC%E7%A5%9E%E6%A8%82%E5%9D%82%E7%AB%99,牛込神楽坂駅
E06,https://zh.wikipedia.org/wiki/%E9%A3%AF%E7%94%B0%E6%A9%8B%E7%AB%99,飯田橋駅
E07,https://zh.wikipedia.org/wiki/%E6%98%A5%E6%97%A5%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),春日駅
E08,https://zh.wikipedia.org/wiki/%E6%9C%AC%E9%84%89%E4%B8%89%E4%B8%81%E7%9B%AE%E7%AB%99,本郷三丁目駅
E09,https://zh.wikipedia.org/wiki/%E4%B8%8A%E9%87%8E%E5%BE%A1%E5%BE%92%E7%94%BA%E7%AB%99,上野御徒町駅
E10,https://zh.wikipedia.org/wiki/%E6%96%B0%E5%BE%A1%E5%BE%92%E7%94%BA%E7%AB%99,新御徒町駅
E11,https://zh.wikipedia.org/wiki/%E8%97%8F%E5%89%8D%E7%AB%99,蔵前駅
E12,https://zh.wikipedia.org/wiki/%E5%85%A9%E5%9C%8B%E7%AB%99,両国駅
E13,https://zh.wikipedia.org/wiki/%E6%A3%AE%E4%B8%8B%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),森下駅
E14,https://zh.wikipedia.org/wiki/%E6%B8%85%E6%BE%84%E7%99%BD%E6%B2%B3%E7%AB%99,清澄白河駅
E15,https://zh.wikipedia.org/wiki/%E9%96%80%E5%89%8D%E4%BB%B2%E7%94%BA%E7%AB%99,門前仲町駅
E16,https://zh.wikipedia.org/wiki/%E6%9C%88%E5%B3%B6%E7%AB%99,月島駅
E17,https://zh.wikipedia.org/wiki/%E5%8B%9D%E9%AC%A8%E7%AB%99,勝どき駅
E18,https://zh.wikipedia.org/wiki/%E7%AF%89%E5%9C%B0%E5%B8%82%E5%A0%B4%E7%AB%99,築地市場駅
E19,https://zh.wikipedia.org/wiki/%E6%B1%90%E7%95%99%E7%AB%99,汐留駅
E20,https://zh.wikipedia.org/wiki/%E5%A4%A7%E9%96%80%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),大門駅
E21,https://zh.wikipedia.org/wiki/%E8%B5%A4%E7%BE%BD%E6%A9%8B%E7%AB%99,赤羽橋駅
E22,https://zh.wikipedia.org/wiki/%E9%BA%BB%E5%B8%83%E5%8D%81%E7%95%AA%E7%AB%99,麻布十番駅
E23,https://zh.wikipedia.org/wiki/%E5%85%AD%E6%9C%AC%E6%9C%A8%E7%AB%99,六本木駅
E24,https://zh.wikipedia.org/wiki/%E9%9D%92%E5%B1%B1%E4%B8%80%E4%B8%81%E7%9B%AE%E7%AB%99,青山一丁目駅
E25,https://zh.wikipedia.org/wiki/%E5%9C%8B%E7%AB%8B%E7%AB%B6%E6%8A%80%E5%A0%B4%E7%AB%99,国立競技場駅
E26,https://zh.wikipedia.org/wiki/%E4%BB%A3%E4%BB%A3%E6%9C%A8%E7%AB%99,代々木駅
E27,https://zh.wikipedia.org/wiki/%E6%96%B0%E5%AE%BF%E7%AB%99,新宿駅
E28,https://zh.wikipedia.org/wiki/%E9%83%BD%E5%BB%B3%E5%89%8D%E7%AB%99,都庁前駅
E29,https://zh.wikipedia.org/wiki/%E8%A5%BF%E6%96%B0%E5%AE%BF%E4%BA%94%E4%B8%81%E7%9B%AE%E7%AB%99,西新宿五丁目駅
E30,https://zh.wikipedia.org/wiki/%E4%B8%AD%E9%87%8E%E5%9D%82%E4%B8%8A%E7%AB%99,中野坂上駅
E31,https://zh.wikipedia.org/wiki/%E6%9D%B1%E4%B8%AD%E9%87%8E%E7%AB%99,東中野駅
E32,https://zh.wikipedia.org/wiki/%E4%B8%AD%E4%BA%95%E7%AB%99,中井駅
E33,https://zh.wikipedia.org/wiki/%E8%90%BD%E5%90%88%E5%8D%97%E9%95%B7%E5%B4%8E%E7%AB%99,落合南長崎駅
E34,https://zh.wikipedia.org/wiki/%E6%96%B0%E6%B1%9F%E5%8F%A4%E7%94%B0%E7%AB%99,新江古田駅
E35,https://zh.wikipedia.org/wiki/%E7%B7%B4%E9%A6%AC%E7%AB%99,練馬駅
E36,https://zh.wikipedia.org/wiki/%E8%B1%90%E5%B3%B6%E5%9C%92%E7%AB%99,豊島園駅
E37,https://zh.wikipedia.org/wiki/%E7%B7%B4%E9%A6%AC%E6%98%A5%E6%97%A5%E7%94%BA%E7%AB%99,練馬春日町駅
E38,https://zh.wikipedia.org/wiki/%E5%85%89%E4%B8%98%E7%AB%99,光が丘駅
G01,https://zh.wikipedia.org/wiki/%E6%BE%80%E8%B0%B7%E7%AB%99,渋谷駅
G02,https://zh.wikipedia.org/wiki/%E8%A1%A8%E5%8F%83%E9%81%93%E7%AB%99,表参道駅
G03,https://zh.wikipedia.org/wiki/%E5%A4%96%E8%8B%91%E5%89%8D%E7%AB%99,外苑前駅
G04,https://zh.wikipedia.org/wiki/%E9%9D%92%E5%B1%B1%E4%B8%80%E4%B8%81%E7%9B%AE%E7%AB%99,青山一丁目駅
G05,https://zh.wikipedia.org/wiki/%E8%B5%A4%E5%9D%82%E8%A6%8B%E9%99%84%E7%AB%99,赤坂見附駅
G06,https://zh.wikipedia.org/wiki/%E6%BA%9C%E6%B1%A0%E5%B1%B1%E7%8E%8B%E7%AB%99,溜池山王駅
G07,https://zh.wikipedia.org/wiki/%E8%99%8E%E4%B9%8B%E9%96%80%E7%AB%99,虎ノ門駅
G08,https://zh.wikipedia.org/wiki/%E6%96%B0%E6%A9%8B%E7%AB%99_(%E6%97%A5%E6%9C%AC),新橋駅
G09,https://zh.wikipedia.org/wiki/%E9%8A%80%E5%BA%A7%E7%AB%99_(%E6%97%A5%E6%9C%AC),銀座駅
G10,https://zh.wikipedia.org/wiki/%E4%BA%AC%E6%A9%8B%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),京橋駅
G11,https://zh.wikipedia.org/wiki/%E6%97%A5%E6%9C%AC%E6%A9%8B%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),日本橋駅
G12,https://zh.wikipedia.org/wiki/%E4%B8%89%E8%B6%8A%E5%89%8D%E7%AB%99,三越前駅
G13,https://zh.wikipedia.org/wiki/%E7%A5%9E%E7%94%B0%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),神田駅
G14,https://zh.wikipedia.org/wiki/%E6%9C%AB%E5%BB%A3%E7%94%BA%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),末広町駅
G15,https://zh.wikipedia.org/wiki/%E4%B8%8A%E9%87%8E%E5%BB%A3%E5%B0%8F%E8%B7%AF%E7%AB%99,上野広小路駅
G16,https://zh.wikipedia.org/wiki/%E4%B8%8A%E9%87%8E%E7%AB%99,上野駅
G17,https://zh.wikipedia.org/wiki/%E7%A8%BB%E8%8D%B7%E7%94%BA%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),稲荷町駅
G18,https://zh.wikipedia.org/wiki/%E7%94%B0%E5%8E%9F%E7%94%BA%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),田原町駅
G19,https://zh.wikipedia.org/wiki/%E6%B7%BA%E8%8D%89%E7%AB%99,浅草駅
M01,https://zh.wikipedia.org/wiki/%E8%8D%BB%E7%AA%AA%E7%AB%99,荻窪駅
M02,https://zh.wikipedia.org/wiki/%E5%8D%97%E9%98%BF%E4%BD%90%E8%B0%B7%E7%AB%99,南阿佐ケ谷駅
M03,https://zh.wikipedia.org/wiki/%E6%96%B0%E9%AB%98%E5%9C%93%E5%AF%BA%E7%AB%99,新高円寺駅
M04,https://zh.wikipedia.org/wiki/%E6%9D%B1%E9%AB%98%E5%9C%93%E5%AF%BA%E7%AB%99,東高円寺駅
M05,https://zh.wikipedia.org/wiki/%E6%96%B0%E4%B8%AD%E9%87%8E%E7%AB%99,新中野駅
M06,https://zh.wikipedia.org/wiki/%E4%B8%AD%E9%87%8E%E5%9D%82%E4%B8%8A%E7%AB%99,中野坂上駅
M07,https://zh.wikipedia.org/wiki/%E8%A5%BF%E6%96%B0%E5%AE%BF%E7%AB%99,西新宿駅
M08,https://zh.wikipedia.org/wiki/%E6%96%B0%E5%AE%BF%E7%AB%99,新宿駅
M09,https://zh.wikipedia.org/wiki/%E6%96%B0%E5%AE%BF%E4%B8%89%E4%B8%81%E7%9B%AE%E7%AB%99,新宿三丁目駅
M10,https://zh.wikipedia.org/wiki/%E6%96%B0%E5%AE%BF%E5%BE%A1%E8%8B%91%E5%89%8D%E7%AB%99,新宿御苑前駅
M11,https://zh.wikipedia.org/wiki/%E5%9B%9B%E8%B0%B7%E4%B8%89%E4%B8%81%E7%9B%AE%E7%AB%99,四谷三丁目駅
M12,https://zh.wikipedia.org/wiki/%E5%9B%9B%E8%B0%B7%E7%AB%99,四ツ谷駅
M13,https://zh.wikipedia.org/wiki/%E8%B5%A4%E5%9D%82%E8%A6%8B%E9%99%84%E7%AB%99,赤坂見附駅
M14,https://zh.wikipedia.org/wiki/%E5%9C%8B%E6%9C%83%E8%AD%B0%E4%BA%8B%E5%A0%82%E5%89%8D%E7%AB%99,国会議事堂前駅
M15,https://zh.wikipedia.org/wiki/%E9%9C%9E%E9%97%9C%E7%AB%99_(%E6%9D%B1%E4%BA%AC%E9%83%BD),霞ケ関駅
M16,https://zh.wikipedia.org/wiki/%E9%8A%80%E5%BA%A7%E7%AB%99_(%E6%97%A5%E6%9C%AC),銀座駅
